NCT Number	Status	Study Results	Gender	Age	Phases	Location_Country	Study Type	Trial_Duration_Category	Enrollment_Category	ALLOCATION	INTERVENTION MODEL	PRIMARY PURPOSE	OBSERVATIONAL MODEL	TIME PERSPECTIVE	PARTICIPANT	CARE PROVIDER	INVESTIGATOR	OUTCOMES ASSESSOR	DRUG	PROCEDURE	OTHER INTERVENTIONS TYPE	DEVICE	BIOLOGICAL	DIAGNOSTIC TEST	DIETARY SUPPLEMENT	GENETIC	COMBINATION PRODUCT	BEHAVIORAL	RADIATION	INDUSTRY	NIH	OTHER FUND SOURCE	U.S. FED
NCT04381858	RECRUITING	NO RESULTS AVAILABLE	ALL	CHILD, ADULT, OLDER ADULT	PHASE 3	MEXICO	INTERVENTIONAL	4 - 6 months	201 - 500	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	True	False	False	True	False	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04593940	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 3	UNITED STATES OF AMERICA	INTERVENTIONAL	7 - 12 months	1001 - 5000	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	True	False	True	True	False	True	True	True	True	True	True	True	True	True	True	False	True	True	True
NCT04461925	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 1|PHASE 2	UKRAINE	INTERVENTIONAL	1 - 2 years	11 - 50	NON-RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	False	False	False	False	False	False	True	False	True	True	True	True	True	True	True	True	False	True	False
NCT04371822	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 1	EGYPT	INTERVENTIONAL	1 - 3 months	51 - 100	NON-RANDOMIZED	SEQUENTIAL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	False	False	False	False	False	True	False	True	True	True	True	True	True	True	True	False	False	True	False
NCT04346355	TERMINATED	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 2	ITALY	INTERVENTIONAL	1 - 3 months	101 - 200	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	False	False	False	False	False	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04445415	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	NO RECORD	NO RECORD	NO RECORD	OBSERVATIONAL	1 - 2 years	201 - 500	NO RECORD	NO RECORD	NO RECORD	CASE-ONLY	RETROSPECTIVE	False	False	False	False	True	True	True	True	True	False	True	True	True	True	True	False	False	True	False
NCT04305106	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NOT APPLICABLE	CHINA	INTERVENTIONAL	4 - 6 months	101 - 200	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	True	True	False	True	False	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04315987	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 2	BRAZIL	INTERVENTIONAL	1 - 3 months	51 - 100	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	False	True	False
NCT04460105	WITHDRAWN	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 1	NO RECORD	INTERVENTIONAL	1 - 3 months	less then 10	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	True	False	True	True	False	True	False	True	True	True	True	True	True	True	True	True	False	True	False
NCT04541485	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 1	NO RECORD	INTERVENTIONAL	1 - 3 months	11 - 50	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	True	False	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	False	False
NCT04417335	ACTIVE, NOT RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 4	NETHERLANDS	INTERVENTIONAL	1 - 2 years	1001 - 5000	RANDOMIZED	PARALLEL ASSIGNMENT	PREVENTION	NO RECORD	NO RECORD	True	False	False	False	True	True	True	True	False	True	True	True	True	True	True	False	False	True	False
NCT04568655	COMPLETED	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NO RECORD	CHINA	OBSERVATIONAL	4 - 6 months	11 - 50	NO RECORD	NO RECORD	NO RECORD	COHORT	RETROSPECTIVE	False	False	False	False	True	True	True	False	True	True	True	True	True	True	True	False	False	True	False
NCT04244591	COMPLETED	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 2|PHASE 3	CHINA	INTERVENTIONAL	1 - 3 months	51 - 100	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	False	False	False	False	False	True	False	True	True	True	True	True	True	True	True	False	False	True	False
NCT04347070	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NO RECORD	FRANCE	OBSERVATIONAL	5 - 10 years	101 - 200	NO RECORD	NO RECORD	NO RECORD	COHORT	RETROSPECTIVE	False	False	False	False	True	True	False	True	True	True	True	True	True	True	True	False	False	True	False
NCT04538586	RECRUITING	NO RESULTS AVAILABLE	ALL	CHILD, ADULT, OLDER ADULT	NO RECORD	FRANCE	OBSERVATIONAL	5 - 10 years	501 - 1000	NO RECORD	NO RECORD	NO RECORD	COHORT	CROSS-SECTIONAL	False	False	False	False	True	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04320615	COMPLETED	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 3	UNITED KINGDOM	INTERVENTIONAL	1 - 3 months	201 - 500	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	True	False	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	False	False
NCT04407130	ENROLLING BY INVITATION	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 2	BANGLADESH	INTERVENTIONAL	4 - 6 months	51 - 100	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	True	False	True	False	False	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04336956	RECRUITING	NO RESULTS AVAILABLE	ALL	CHILD, ADULT	NO RECORD	FRANCE	OBSERVATIONAL	1 - 2 years	201 - 500	NO RECORD	NO RECORD	NO RECORD	COHORT	OTHER	False	False	False	False	True	True	False	True	True	True	True	True	True	True	True	False	False	True	False
NCT04372186	ACTIVE, NOT RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 3	SOUTH AFRICA	INTERVENTIONAL	1 - 2 years	201 - 500	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	True	False	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	False	False
NCT04530435	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NOT APPLICABLE	DENMARK	INTERVENTIONAL	4 - 6 months	201 - 500	RANDOMIZED	PARALLEL ASSIGNMENT	PREVENTION	NO RECORD	NO RECORD	False	False	False	True	True	True	True	False	True	True	True	True	True	True	True	False	False	True	False
NCT04472494	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 2	PUERTO RICO	INTERVENTIONAL	4 - 6 months	101 - 200	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	True	False	True	False	True	True	False	True	False	True	True	True	True	True	True	True	False	False	False
NCT04386616	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 2	SPAIN	INTERVENTIONAL	7 - 12 months	201 - 500	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	True	False	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	False	False
NCT04534478	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 4	NO RECORD	INTERVENTIONAL	1 - 2 years	101 - 200	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	False	False	False	False	False	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04363736	COMPLETED	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 2	UNITED STATES OF AMERICA	INTERVENTIONAL	1 - 3 months	51 - 100	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	False	False	False	False	False	True	True	True	True	True	True	True	True	True	True	True	False	False	False
NCT04402892	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NOT APPLICABLE	NO RECORD	INTERVENTIONAL	7 - 12 months	51 - 100	NON-RANDOMIZED	PARALLEL ASSIGNMENT	BASIC SCIENCE	NO RECORD	NO RECORD	False	False	False	False	True	True	False	True	True	True	True	True	True	True	True	False	False	True	False
NCT04572360	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NOT APPLICABLE	HONG KONG S.A.R.	INTERVENTIONAL	2 - 5 years	101 - 200	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	True	False	True	True	True	True	False	True	True	True	True	True	True	True	True	False	False	True	False
NCT04359602	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NO RECORD	UNITED STATES OF AMERICA	OBSERVATIONAL	over 10 years	5001 - 10000	NO RECORD	NO RECORD	NO RECORD	CASE-ONLY	PROSPECTIVE	False	False	False	False	True	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04329650	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 2	SPAIN	INTERVENTIONAL	1 - 3 months	101 - 200	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	False	False	False	False	False	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04374838	RECRUITING	NO RESULTS AVAILABLE	ALL	NO RECORD	NO RECORD	EGYPT	OBSERVATIONAL	1 - 2 years	11 - 50	NO RECORD	NO RECORD	NO RECORD	COHORT	CROSS-SECTIONAL	False	False	False	False	True	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04417257	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 2	CANADA	INTERVENTIONAL	7 - 12 months	201 - 500	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	False	False
NCT04455815	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 2|PHASE 3	UNITED KINGDOM	INTERVENTIONAL	7 - 12 months	201 - 500	RANDOMIZED	SEQUENTIAL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	False	False	False	False	False	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04345679	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	EARLY PHASE 1	NO RECORD	INTERVENTIONAL	7 - 12 months	11 - 50	NO RECORD	SINGLE GROUP ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	False	False	False	False	True	True	True	True	False	True	True	True	True	True	True	False	False	True	False
NCT04331470	RECRUITING	NO RESULTS AVAILABLE	ALL	CHILD, ADULT, OLDER ADULT	PHASE 2|PHASE 3	IRAN	INTERVENTIONAL	1 - 3 months	11 - 50	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	True	False	False	True	False	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04404244	RECRUITING	NO RESULTS AVAILABLE	ALL	CHILD, ADULT	NO RECORD	EGYPT	OBSERVATIONAL	1 - 2 years	51 - 100	NO RECORD	NO RECORD	NO RECORD	CASE-ONLY	PROSPECTIVE	False	False	False	False	True	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04390503	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 2	UNITED STATES OF AMERICA	INTERVENTIONAL	7 - 12 months	101 - 200	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	True	False	False	True	True	True	True	True	False	True	True	True	True	True	True	False	False	True	False
NCT04273529	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 2	NO RECORD	INTERVENTIONAL	4 - 6 months	51 - 100	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04377464	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NO RECORD	NO RECORD	OBSERVATIONAL	1 - 2 years	101 - 200	NO RECORD	NO RECORD	NO RECORD	COHORT	PROSPECTIVE	False	False	False	False	True	True	False	True	True	True	True	True	True	True	True	False	False	True	False
NCT04273581	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 2	NO RECORD	INTERVENTIONAL	1 - 3 months	11 - 50	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04409262	RECRUITING	NO RESULTS AVAILABLE	ALL	CHILD, ADULT, OLDER ADULT	PHASE 3	RUSSIA	INTERVENTIONAL	4 - 6 months	201 - 500	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	True	False	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	False	False
NCT04355884	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NO RECORD	HONG KONG S.A.R.	OBSERVATIONAL	1 - 3 months	51 - 100	NO RECORD	NO RECORD	NO RECORD	COHORT	PROSPECTIVE	False	False	False	False	True	True	True	True	True	False	True	True	True	True	True	False	False	True	False
NCT04376593	ENROLLING BY INVITATION	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	EARLY PHASE 1	UNITED STATES OF AMERICA	INTERVENTIONAL	1 - 2 years	11 - 50	NO RECORD	SINGLE GROUP ASSIGNMENT	DIAGNOSTIC	NO RECORD	NO RECORD	False	False	False	False	False	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04374032	ACTIVE, NOT RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 2|PHASE 3	BOSNIA AND HERZEGOVINA	INTERVENTIONAL	7 - 12 months	101 - 200	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	False	False	False	False	False	True	True	True	True	True	True	True	True	True	True	True	False	False	False
NCT04358809	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 3	NO RECORD	INTERVENTIONAL	7 - 12 months	201 - 500	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	True	True	True	True	False	True	False	True	True	True	True	True	True	True	True	True	False	True	False
NCT04373889	ACTIVE, NOT RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NO RECORD	BELGIUM	OBSERVATIONAL	7 - 12 months	501 - 1000	NO RECORD	NO RECORD	NO RECORD	COHORT	PROSPECTIVE	False	False	False	False	True	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04542421	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NOT APPLICABLE	UNITED STATES OF AMERICA	INTERVENTIONAL	1 - 2 years	51 - 100	NO RECORD	SINGLE GROUP ASSIGNMENT	HEALTH SERVICES RESEARCH	NO RECORD	NO RECORD	False	False	False	False	True	True	True	True	True	False	True	True	True	True	True	False	False	True	False
NCT04344925	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NO RECORD	CANADA	OBSERVATIONAL	7 - 12 months	11 - 50	NO RECORD	NO RECORD	NO RECORD	COHORT	PROSPECTIVE	False	False	False	False	True	True	True	False	True	True	True	True	True	True	True	False	False	True	False
NCT04328441	ACTIVE, NOT RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 3	NETHERLANDS	INTERVENTIONAL	1 - 2 years	1001 - 5000	RANDOMIZED	PARALLEL ASSIGNMENT	PREVENTION	NO RECORD	NO RECORD	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04315896	ACTIVE, NOT RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 3	MEXICO	INTERVENTIONAL	4 - 6 months	201 - 500	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	False
NCT04487210	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT	PHASE 1	TAIWAN	INTERVENTIONAL	7 - 12 months	11 - 50	NON-RANDOMIZED	SEQUENTIAL ASSIGNMENT	PREVENTION	NO RECORD	NO RECORD	False	False	False	False	True	True	True	True	False	True	True	True	True	True	True	True	False	False	False
NCT04560881	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 3	ARGENTINA	INTERVENTIONAL	1 - 2 years	1001 - 5000	RANDOMIZED	PARALLEL ASSIGNMENT	PREVENTION	NO RECORD	NO RECORD	True	True	True	False	True	True	True	True	False	True	True	True	True	True	True	True	False	True	False
NCT04589117	COMPLETED	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NOT APPLICABLE	UNITED STATES OF AMERICA	INTERVENTIONAL	1 - 3 months	11 - 50	NO RECORD	SINGLE GROUP ASSIGNMENT	SUPPORTIVE CARE	NO RECORD	NO RECORD	False	False	False	False	True	True	True	True	True	True	True	True	True	False	True	False	False	True	False
NCT04425460	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 3	ROMANIA	INTERVENTIONAL	1 - 3 months	201 - 500	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	True	False	True	False	False	True	False	True	True	True	True	True	True	True	True	True	False	True	False
NCT04428268	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 2	MEXICO	INTERVENTIONAL	4 - 6 months	11 - 50	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	False	False	True	True	False	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04371744	COMPLETED	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NO RECORD	FRANCE	OBSERVATIONAL	1 - 3 months	51 - 100	NO RECORD	NO RECORD	NO RECORD	COHORT	PROSPECTIVE	False	False	False	False	True	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04411680	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 2	UNITED STATES OF AMERICA	INTERVENTIONAL	7 - 12 months	51 - 100	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	False	False	False	False	False	True	True	True	True	True	True	True	True	True	True	True	False	False	False
NCT04386109	RECRUITING	NO RESULTS AVAILABLE	ALL	CHILD	NO RECORD	UNITED KINGDOM	OBSERVATIONAL	1 - 2 years	201 - 500	NO RECORD	NO RECORD	NO RECORD	COHORT	PROSPECTIVE	False	False	False	False	True	True	False	True	True	True	True	True	True	True	True	False	False	True	False
NCT04325061	SUSPENDED	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 4	SPAIN	INTERVENTIONAL	4 - 6 months	101 - 200	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	False	False	False	False	False	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04342221	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 3	GERMANY	INTERVENTIONAL	1 - 2 years	201 - 500	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04449380	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 2	ITALY	INTERVENTIONAL	7 - 12 months	101 - 200	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	False	False	False	False	False	True	True	True	True	True	True	True	False	True	True	False	False	True	False
NCT04354870	COMPLETED	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 2	UNITED STATES OF AMERICA	INTERVENTIONAL	4 - 6 months	101 - 200	NON-RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	False	False	False	False	False	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04368000	ACTIVE, NOT RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NOT APPLICABLE	UNITED STATES OF AMERICA	INTERVENTIONAL	7 - 12 months	11 - 50	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	False	False	False	False	True	True	True	True	True	True	True	True	True	False	True	False	False	True	False
NCT04567173	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 2|PHASE 3	PHILIPPINES	INTERVENTIONAL	7 - 12 months	101 - 200	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	False	False	False	False	False	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04528667	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 2	NO RECORD	INTERVENTIONAL	7 - 12 months	201 - 500	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	True	False	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	False	False
NCT04460690	ENROLLING BY INVITATION	NO RESULTS AVAILABLE	ALL	CHILD, ADULT, OLDER ADULT	NOT APPLICABLE	UNITED STATES OF AMERICA	INTERVENTIONAL	7 - 12 months	5001 - 10000	NO RECORD	SINGLE GROUP ASSIGNMENT	DIAGNOSTIC	NO RECORD	NO RECORD	False	False	False	False	True	True	True	False	True	True	True	True	True	True	True	False	True	True	False
NCT04483622	RECRUITING	NO RESULTS AVAILABLE	ALL	CHILD, ADULT, OLDER ADULT	NO RECORD	EGYPT	OBSERVATIONAL	7 - 12 months	11 - 50	NO RECORD	NO RECORD	NO RECORD	CASE-ONLY	PROSPECTIVE	False	False	False	False	True	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04355533	RECRUITING	NO RESULTS AVAILABLE	ALL	CHILD	NOT APPLICABLE	FRANCE	INTERVENTIONAL	2 - 5 years	1001 - 5000	NON-RANDOMIZED	SINGLE GROUP ASSIGNMENT	DIAGNOSTIC	NO RECORD	NO RECORD	False	False	False	False	True	True	True	True	False	False	True	True	True	True	True	True	False	True	False
NCT04577534	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 3	FINLAND	INTERVENTIONAL	1 - 2 years	51 - 100	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	False	False	False	False	False	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04584697	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 1|PHASE 2	NO RECORD	INTERVENTIONAL	4 - 6 months	11 - 50	RANDOMIZED	SEQUENTIAL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	True	True	True	True	False	True	True	True	False	True	True	True	True	True	True	True	False	False	False
NCT04476888	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NOT APPLICABLE	PAKISTAN	INTERVENTIONAL	4 - 6 months	51 - 100	NON-RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	False	False	False	False	True	True	False	True	False	True	True	True	True	True	True	False	False	True	False
NCT04414098	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 2	NO RECORD	INTERVENTIONAL	1 - 3 months	51 - 100	NO RECORD	SINGLE GROUP ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	False	False	False	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	False
NCT04376996	RECRUITING	NO RESULTS AVAILABLE	ALL	NO RECORD	NO RECORD	SLOVENIA	OBSERVATIONAL	7 - 12 months	1001 - 5000	NO RECORD	NO RECORD	NO RECORD	COHORT	PROSPECTIVE	False	False	False	False	True	True	True	True	True	False	True	True	True	True	True	False	False	True	False
NCT04589104	COMPLETED	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NOT APPLICABLE	UNITED STATES OF AMERICA	INTERVENTIONAL	1 - 3 months	51 - 100	NO RECORD	SINGLE GROUP ASSIGNMENT	SUPPORTIVE CARE	NO RECORD	NO RECORD	False	False	False	False	True	True	True	True	True	True	True	True	True	False	True	False	False	True	False
NCT04382729	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NOT APPLICABLE	ITALY	INTERVENTIONAL	1 - 3 months	51 - 100	RANDOMIZED	PARALLEL ASSIGNMENT	SUPPORTIVE CARE	NO RECORD	NO RECORD	False	False	False	True	True	True	False	True	True	True	True	True	True	True	True	False	False	True	False
NCT04539626	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NOT APPLICABLE	NO RECORD	INTERVENTIONAL	4 - 6 months	51 - 100	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	False	False	False	True	False	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04445285	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 2	UNITED STATES OF AMERICA	INTERVENTIONAL	7 - 12 months	11 - 50	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04498325	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 1	UNITED STATES OF AMERICA	INTERVENTIONAL	7 - 12 months	11 - 50	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	True	True	True	False	False	False	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04335201	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 2	NO RECORD	INTERVENTIONAL	7 - 12 months	11 - 50	NO RECORD	SINGLE GROUP ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	False	False	False	False	False	True	True	True	True	True	True	True	True	True	True	False	False	True	False
